season,team,QB1,RB1,FB1,WR1,WR2,TE1,OL1,OL2,OL3,OL4,OL5,DL1,DL2,DL3,DL4,LB1,LB2,LB3,DB1,DB2,DB3,DB4,PK1,P1,OL_avg,WR_avg,DL_avg,LB_avg,DB_avg
2025,Vanderbilt,3.0,3.0,0.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.2,3.5,3.5,4.0,3.75
2025,Nebraska,5.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.25,4.0,4.0
2025,UNLV,3.0,4.0,0.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,4.0,3.25,3.6666666666666665,4.0
2025,Savannah St,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Colorado,4.0,4.0,0.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,4.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,1.0,3.5
2025,Tulsa,0.0,4.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.2,3.5,3.0,3.3333333333333335,3.0
2025,West Virginia,4.0,4.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,3.4,4.0,3.25,3.3333333333333335,3.25
2025,Washington,3.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,4.0,3.0,3.6666666666666665,4.0
2025,Notre Dame,4.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,4.2,4.0,4.0,4.333333333333333,4.0
2025,Auburn,5.0,4.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.5,4.0,4.0,4.0
2025,LSU,4.0,5.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.25,4.333333333333333,4.25
2025,Toledo,3.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,3.25,3.0,3.75
2025,Florida,5.0,4.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.5,4.25,4.0,4.25
2025,Delaware,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.4,1.5,1.5,1.0,3.25
2025,Purdue,4.0,3.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.2,4.0,3.5,3.0,4.0
2025,Coastal Carolina,4.0,3.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,3.0,4.0,3.25,3.0,3.5
2025,Stanford,4.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.5,3.25,4.0,3.0
2025,Eastern Kentucky,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.6,1.5,0.0,2.3333333333333335,3.0
2025,Sacramento State,4.0,4.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.4,3.5,3.25,1.3333333333333333,0.75
2025,Nicholls,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
2025,Central Connecticut,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
2025,Georgia State,3.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,2.8,3.5,3.0,3.3333333333333335,3.5
2025,Northwestern State,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0
2025,Iowa State,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.3333333333333335,3.0
2025,Wisconsin,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,3.0,4.0,3.25
2025,Kansas,3.0,3.0,0.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,3.4,3.5,3.75,3.0,3.5
2025,Tuskegee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,UConn,4.0,3.0,0.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0,3.2,3.5,3.25,3.3333333333333335,3.25
2025,Alcorn State,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0
2025,Houston,5.0,4.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,3.2,3.0,3.25,3.0,3.5
2025,Morgan State,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75
2025,Cincinnati,4.0,4.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,3.2,3.0,3.0,3.0,3.25
2025,Missouri,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.25,3.6666666666666665,4.0
2025,Tulane,3.0,3.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,4.0,3.25,3.0,3.25
2025,North Carolina Central,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0
2025,Arkansas State,3.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.25,3.0,3.25
2025,South Alabama,4.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
2025,Northern Illinois,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
2025,Louisiana Tech,3.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.2,3.0,1.5,3.0,3.0
2025,Ohio,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0
2025,BYU,4.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,2.4,3.0,3.25,3.3333333333333335,3.25
2025,Minnesota,4.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.2,4.0,4.0,3.3333333333333335,3.25
2025,Louisiana,3.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.0,3.0,3.25
2025,Penn State,5.0,5.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.2,4.0,4.25,4.0,4.0
2025,TCU,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.4,4.0,4.0,3.0,4.0
2025,SE Louisiana,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5,0.0,0.0
2025,Illinois,4.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.5,3.0,3.3333333333333335,3.25
2025,Iowa,3.0,3.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,3.8,3.0,3.75,4.0,3.25
2025,Chattanooga,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.25,0.0,3.25
2025,Mercyhurst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
2025,San Diego State,3.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.8,3.5,3.0,3.0,3.0
2025,California,4.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.4,4.0,3.75,3.6666666666666665,3.5
2025,Northern Iowa,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.75,0.6666666666666666,0.0
2025,UCF,4.0,4.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,4.0,3.75,3.3333333333333335,4.0
2025,Wake Forest,4.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.5,3.0,3.0,3.25
2025,Florida State,4.0,5.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.5,4.0,3.3333333333333335,4.0
2025,Montana State,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,2.5,0.5,0.0,0.75
2025,Florida International,3.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.75,3.0,3.0
2025,Kansas State,4.0,4.0,0.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,3.4,3.0,3.5,3.6666666666666665,3.25
2025,Old Dominion,3.0,4.0,0.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,1.5,3.0,3.0,3.0
2025,USC,5.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,4.0,4.25,4.0,4.0
2025,Ohio State,5.0,4.0,0.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,4.0,5.0,4.25,4.666666666666667,4.75
2025,Rice,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0
2025,UL Monroe,3.0,3.0,0.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,2.4,3.5,0.75,2.0,2.5
2025,Ole Miss,4.0,4.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,0.0,0.0,3.8,4.5,4.0,4.0,4.25
2025,South Florida,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.2,4.0,3.0,3.0,3.25
2025,New Mexico State,3.0,4.0,0.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,1.5,3.0,0.0,2.0
2025,Liberty,3.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,3.2,3.0,3.25,3.0,3.25
2025,East Carolina,4.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.0,3.0,3.0
2025,Nevada,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,2.25,3.0,3.0
2025,Northern Arizona,0.0,3.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.75,2.0,0.75
2025,Utah Tech,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2,3.0,0.0,0.0,0.75
2025,Colorado State,3.0,3.0,0.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,3.0,4.0,3.0,3.0,3.75
2025,Boston College,4.0,3.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,3.2,3.0,3.25,3.3333333333333335,3.25
2025,Bowie State,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Jacksonville State,4.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,1.2,3.5,1.75,3.3333333333333335,3.25
2025,Boise State,3.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.25,2.0,3.25
2025,NC State,4.0,4.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,3.0,3.4,4.0,3.5,3.6666666666666665,4.0
2025,Houston Christian,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5,0.75,0.0,0.75
2025,UAB,3.0,3.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.2,4.0,3.0,1.0,3.0
2025,Washington State,3.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.3333333333333335,3.0
2025,North Carolina A&T,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2025,Maryland,4.0,3.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,3.0,3.4,4.0,4.0,3.6666666666666665,3.75
2025,Howard,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
2025,Troy,0.0,4.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,1.2,4.0,1.5,0.0,2.5
2025,East Texas A&M,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.75,0.0,0.75
2025,New Mexico,3.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,1.8,1.5,2.5,0.0,2.25
2025,Texas State,4.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,3.5,3.25,3.6666666666666665,3.25
2025,Missouri State,3.0,3.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.4,2.0,2.75,1.0,2.25
2025,Michigan,5.0,5.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.2,4.0,4.25,4.0,4.0
2025,Virginia Tech,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,3.2,4.0,3.25,3.0,3.5
2025,Rhode Island,0.0,3.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.6,3.5,0.5,0.0,1.5
2025,Oklahoma,4.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,4.2,4.0,4.5,4.0,4.5
2025,Murray State,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,0.75,0.0,0.75
2025,Hampton,3.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0,0.75,1.0,0.0
2025,New Haven,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75
2025,Stetson,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025,McNeese,3.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.5,0.75,0.0,0.0
2025,North Texas,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.25,3.3333333333333335,3.25
2025,Alabama State,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.2,1.5,0.0,0.0,1.75
2025,Northern Colorado,4.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2025,Furman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Georgia,4.0,5.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.5,4.75,5.0,5.0
2025,Baylor,4.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,0.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.8,3.5,3.25,3.6666666666666665,3.75
2025,Merrimack,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
